CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Cluster,SegmentLabel
12873,282,1,374,1,1,3,113,5,Potential,2,Churned
12875,143,2,343.23,2,3,2,232,7,Loyal,0,Low-Value
12876,58,2,2218.02,3,3,5,335,11,Champions,0,Low-Value
12877,4,12,1535.77,5,5,4,554,14,Champions,0,Low-Value
12878,18,3,841.64,4,4,4,444,12,Champions,0,Low-Value
12879,45,4,552.57,3,4,3,343,10,Champions,0,Low-Value
12881,276,1,298,1,1,2,112,4,At Risk,2,Churned
12882,9,2,1463.04,5,3,4,534,12,Champions,0,Low-Value
12883,25,4,703.47,4,4,3,443,11,Champions,0,Low-Value
12884,88,1,309.05,3,1,2,312,6,Potential,0,Low-Value
12885,63,4,1158.27,3,4,4,344,11,Champions,0,Low-Value
12886,68,3,1351.09,3,4,4,344,11,Champions,0,Low-Value
12888,214,4,313.77,2,4,2,242,8,Loyal,2,Churned
12890,24,1,380.47,4,1,3,413,8,Loyal,0,Low-Value
12891,186,3,331,2,4,2,242,8,Loyal,2,Churned
12893,31,1,188.14,4,1,2,412,7,Loyal,0,Low-Value
12895,42,3,347.3,4,4,3,443,11,Champions,0,Low-Value
12897,205,2,216.5,2,3,2,232,7,Loyal,2,Churned
12901,9,36,16293.1,5,5,5,555,15,Champions,3,Promising
12902,265,1,138.68,1,1,2,112,4,At Risk,2,Churned
12904,18,2,509.58,4,3,3,433,10,Champions,0,Low-Value
12906,12,5,2919.81,5,4,5,545,14,Champions,0,Low-Value
12908,59,4,246,3,4,2,342,9,Champions,0,Low-Value
12909,40,8,2128.83,4,5,5,455,14,Champions,0,Low-Value
12910,23,8,3075.04,4,5,5,455,14,Champions,0,Low-Value
12912,3,5,1662.3,5,4,4,544,13,Champions,0,Low-Value
12913,5,5,2483.63,5,4,5,545,14,Champions,0,Low-Value
12915,149,2,363.65,2,3,3,233,8,Loyal,0,Low-Value
12916,139,5,2982.35,2,4,5,245,11,Champions,0,Low-Value
12917,128,1,594,2,1,3,213,6,Potential,0,Low-Value
12919,8,8,1301.44,5,5,4,554,14,Champions,0,Low-Value
12920,17,1,164.23,5,1,2,512,8,Loyal,0,Low-Value
12921,4,50,16389.74,5,5,5,555,15,Champions,3,Promising
12922,161,1,405.38,2,1,3,213,6,Potential,2,Churned
12923,64,1,176.97,3,1,2,312,6,Potential,0,Low-Value
12924,88,5,929.95,3,4,4,344,11,Champions,0,Low-Value
12925,5,2,694.05,5,3,3,533,11,Champions,0,Low-Value
12928,35,5,2062.7,4,4,5,445,13,Champions,0,Low-Value
12929,122,2,105.1,2,3,2,232,7,Loyal,0,Low-Value
12930,78,4,409.9,3,4,3,343,10,Champions,0,Low-Value
12931,22,20,33462.81,4,5,5,455,14,Champions,3,Promising
12933,24,4,606.28,4,4,3,443,11,Champions,0,Low-Value
12935,2,8,2156.45,5,5,5,555,15,Champions,0,Low-Value
12936,17,5,1012.9,5,4,4,544,13,Champions,0,Low-Value
12937,15,4,1504.27,5,4,4,544,13,Champions,0,Low-Value
12938,26,1,114.14,4,1,2,412,7,Loyal,0,Low-Value
12939,64,8,11581.8,3,5,5,355,13,Champions,0,Low-Value
12940,46,4,876.29,3,4,4,344,11,Champions,0,Low-Value
12942,131,3,683.9,2,4,3,243,9,Champions,0,Low-Value
12943,301,1,-3.75,1,1,1,111,3,At Risk,2,Churned
12944,36,2,604.51,4,3,3,433,10,Champions,0,Low-Value
12945,288,1,462.95,1,1,3,113,5,Potential,2,Churned
12947,144,11,1407.29,2,5,4,254,11,Champions,0,Low-Value
12948,16,8,2053.7,5,5,5,555,15,Champions,0,Low-Value
12949,31,10,4143.02,4,5,5,455,14,Champions,0,Low-Value
12950,2,3,1843,5,4,4,544,13,Champions,0,Low-Value
12951,9,8,1042.07,5,5,4,554,14,Champions,0,Low-Value
12952,6,5,1382.84,5,4,4,544,13,Champions,0,Low-Value
12953,10,1,329.85,5,1,2,512,8,Loyal,0,Low-Value
12955,1,14,4734.26,5,5,5,555,15,Champions,0,Low-Value
12956,306,1,108.07,1,1,2,112,4,At Risk,2,Churned
12957,4,12,3979.04,5,5,5,555,15,Champions,0,Low-Value
12962,7,2,266.39,5,3,2,532,10,Champions,0,Low-Value
12963,8,9,1841.03,5,5,4,554,14,Champions,0,Low-Value
12965,89,1,771.91,3,1,3,313,7,Loyal,0,Low-Value
12966,10,1,160.18,5,1,2,512,8,Loyal,0,Low-Value
12967,3,4,1194.75,5,4,4,544,13,Champions,0,Low-Value
12968,112,1,135.95,2,1,2,212,5,Potential,0,Low-Value
12970,7,4,452.24,5,4,3,543,12,Champions,0,Low-Value
12971,4,89,10930.26,5,5,5,555,15,Champions,3,Promising
12974,198,1,144.8,2,1,2,212,5,Potential,2,Churned
12976,212,1,738.6,2,1,3,213,6,Potential,2,Churned
12977,156,1,39.24,2,1,1,211,4,At Risk,2,Churned
12980,156,12,7092.06,2,5,5,255,12,Champions,0,Low-Value
12981,30,2,372.22,4,3,3,433,10,Champions,0,Low-Value
12982,240,2,377.2,1,3,3,133,7,Loyal,2,Churned
12984,19,1,97.5,4,1,1,411,6,Potential,0,Low-Value
12985,1,3,1215.62,5,4,4,544,13,Champions,0,Low-Value
12987,74,3,545,3,4,3,343,10,Champions,0,Low-Value
12988,292,1,535.32,1,1,3,113,5,Potential,2,Churned
12989,3,19,6854.51,5,5,5,555,15,Champions,3,Promising
12990,31,3,409.5,4,4,3,443,11,Champions,0,Low-Value
12991,23,2,503.76,4,3,3,433,10,Champions,0,Low-Value
12993,23,4,414.76,4,4,3,443,11,Champions,0,Low-Value
12994,4,5,902.22,5,4,4,544,13,Champions,0,Low-Value
12995,78,2,200.72,3,3,2,332,8,Loyal,0,Low-Value
12997,22,7,1197.94,4,5,4,454,13,Champions,0,Low-Value
12999,196,3,455.88,2,4,3,243,9,Champions,2,Churned
13000,107,3,534.85,2,4,3,243,9,Champions,0,Low-Value
13001,4,15,9797.92,5,5,5,555,15,Champions,3,Promising
13002,318,1,120.95,1,1,2,112,4,At Risk,2,Churned
13003,106,3,149.05,2,4,2,242,8,Loyal,0,Low-Value
13004,12,22,5613.43,5,5,5,555,15,Champions,3,Promising
13005,174,3,468.95,2,4,3,243,9,Champions,2,Churned
13006,56,1,81.57,3,1,1,311,5,Potential,0,Low-Value
13008,323,2,178.47,1,3,2,132,6,Potential,2,Churned
13011,372,1,50.55,1,1,1,111,3,At Risk,2,Churned
13012,9,11,1311.62,5,5,4,554,14,Champions,0,Low-Value
13013,1,15,4786.99,5,5,5,555,15,Champions,0,Low-Value
13014,3,16,3365.43,5,5,5,555,15,Champions,0,Low-Value
13015,53,5,3346.28,3,4,5,345,12,Champions,0,Low-Value
13016,73,3,789.89,3,4,3,343,10,Champions,0,Low-Value
13017,7,1,204,5,1,2,512,8,Loyal,0,Low-Value
13018,16,29,7272.75,5,5,5,555,15,Champions,3,Promising
13021,4,12,2584.4,5,5,5,555,15,Champions,0,Low-Value
13023,64,2,689.9,3,3,3,333,9,Champions,0,Low-Value
13026,1,8,936.15,5,5,4,554,14,Champions,0,Low-Value
13027,114,6,6912,2,5,5,255,12,Champions,0,Low-Value
13028,23,3,659.68,4,4,3,443,11,Champions,0,Low-Value
13029,31,3,1247.5,4,4,4,444,12,Champions,0,Low-Value
13030,11,2,799.48,5,3,4,534,12,Champions,0,Low-Value
13032,39,3,996.52,4,4,4,444,12,Champions,0,Low-Value
13033,357,1,190.55,1,1,2,112,4,At Risk,2,Churned
13034,55,2,642.77,3,3,3,333,9,Champions,0,Low-Value
13035,58,3,886.63,3,4,4,344,11,Champions,0,Low-Value
13037,138,3,881.07,2,4,4,244,10,Champions,0,Low-Value
13038,80,3,908.46,3,4,4,344,11,Champions,0,Low-Value
13040,9,2,676.99,5,3,3,533,11,Champions,0,Low-Value
13043,254,2,471.57,1,3,3,133,7,Loyal,2,Churned
13044,291,1,560.47,1,1,3,113,5,Potential,2,Churned
13045,99,1,305.28,3,1,2,312,6,Potential,0,Low-Value
13046,31,2,629.31,4,3,3,433,10,Champions,0,Low-Value
13047,32,18,3079.1,4,5,5,455,14,Champions,3,Promising
13048,14,5,1805.91,5,4,4,544,13,Champions,0,Low-Value
13049,64,2,656.68,3,3,3,333,9,Champions,0,Low-Value
13050,9,28,5684.61,5,5,5,555,15,Champions,3,Promising
13052,212,1,348.15,2,1,3,213,6,Potential,2,Churned
13055,64,4,1201.96,3,4,4,344,11,Champions,0,Low-Value
13058,25,3,271.4,4,4,2,442,10,Champions,0,Low-Value
13059,250,1,183.4,1,1,2,112,4,At Risk,2,Churned
13060,254,1,307.53,1,1,2,112,4,At Risk,2,Churned
13061,72,1,248.61,3,1,2,312,6,Potential,0,Low-Value
13062,191,1,346.98,2,1,3,213,6,Potential,2,Churned
13064,13,4,1119.49,5,4,4,544,13,Champions,0,Low-Value
13065,373,1,205.86,1,1,2,112,4,At Risk,2,Churned
13066,24,3,430.9,4,4,3,443,11,Champions,0,Low-Value
13067,82,1,115.46,3,1,2,312,6,Potential,0,Low-Value
13068,10,2,344,5,3,2,532,10,Champions,0,Low-Value
13069,1,27,3717.82,5,5,5,555,15,Champions,3,Promising
13070,192,1,228.8,2,1,2,212,5,Potential,2,Churned
13072,267,1,177.15,1,1,2,112,4,At Risk,2,Churned
13075,130,1,919.61,2,1,4,214,7,Loyal,0,Low-Value
13077,1,4,729.27,5,4,3,543,12,Champions,0,Low-Value
13078,1,43,12432.28,5,5,5,555,15,Champions,3,Promising
13079,4,5,220.1,5,4,2,542,11,Champions,0,Low-Value
13080,179,1,58.08,2,1,1,211,4,At Risk,2,Churned
13081,1,21,27964.48,5,5,5,555,15,Champions,3,Promising
13082,126,10,3595.48,2,5,5,255,12,Champions,0,Low-Value
13083,4,2,303.75,5,3,2,532,10,Champions,0,Low-Value
13085,158,3,272.38,2,4,2,242,8,Loyal,2,Churned
13089,3,118,57385.88,5,5,5,555,15,Champions,1,High-Value
13090,9,18,8689.39,5,5,5,555,15,Champions,3,Promising
13091,21,2,319.82,4,3,2,432,9,Champions,0,Low-Value
13092,71,6,459.83,3,5,3,353,11,Champions,0,Low-Value
13093,267,13,7741.47,1,5,5,155,11,Champions,2,Churned
13094,21,16,1708.86,4,5,4,454,13,Champions,0,Low-Value
13095,71,1,74.4,3,1,1,311,5,Potential,0,Low-Value
13097,33,14,5893.32,4,5,5,455,14,Champions,0,Low-Value
13098,1,41,28658.88,5,5,5,555,15,Champions,3,Promising
13099,99,1,207.36,3,1,2,312,6,Potential,0,Low-Value
13101,234,1,101.19,1,1,1,111,3,At Risk,2,Churned
13102,1,27,6336.29,5,5,5,555,15,Champions,3,Promising
13103,40,1,243.94,4,1,2,412,7,Loyal,0,Low-Value
13104,3,6,1098.48,5,5,4,554,14,Champions,0,Low-Value
13106,129,2,59.5,2,3,1,231,6,Potential,0,Low-Value
13107,44,5,1524.07,4,4,4,444,12,Champions,0,Low-Value
13108,373,1,350.06,1,1,3,113,5,Potential,2,Churned
13109,3,5,766.84,5,4,3,543,12,Champions,0,Low-Value
13110,31,8,1452.87,4,5,4,454,13,Champions,0,Low-Value
13113,1,40,10510,5,5,5,555,15,Champions,3,Promising
13115,9,14,2205.63,5,5,5,555,15,Champions,0,Low-Value
13116,117,2,485.19,2,3,3,233,8,Loyal,0,Low-Value
13117,22,8,984.91,4,5,4,454,13,Champions,0,Low-Value
13118,20,7,1125,4,5,4,454,13,Champions,0,Low-Value
13120,239,1,30.6,1,1,1,111,3,At Risk,2,Churned
13121,269,2,254.73,1,3,2,132,6,Potential,2,Churned
13122,94,2,922.39,3,3,4,334,10,Champions,0,Low-Value
13124,90,3,3866.33,3,4,5,345,12,Champions,0,Low-Value
13126,5,10,2056.29,5,5,5,555,15,Champions,0,Low-Value
13127,78,1,259.17,3,1,2,312,6,Potential,0,Low-Value
13130,94,1,64,3,1,1,311,5,Potential,0,Low-Value
13131,23,4,1039.3,4,4,4,444,12,Champions,0,Low-Value
13132,262,1,77.3,1,1,1,111,3,At Risk,2,Churned
13133,274,2,109.8,1,3,2,132,6,Potential,2,Churned
13134,73,7,1740.63,3,5,4,354,12,Champions,0,Low-Value
13135,197,1,3096,2,1,5,215,8,Loyal,2,Churned
13136,50,11,2545.38,3,5,5,355,13,Champions,0,Low-Value
13137,11,9,3605.08,5,5,5,555,15,Champions,0,Low-Value
13138,22,6,962.39,4,5,4,454,13,Champions,0,Low-Value
13139,16,8,5055.79,5,5,5,555,15,Champions,0,Low-Value
13140,108,3,423.72,2,4,3,243,9,Champions,0,Low-Value
13141,85,6,2385.8,3,5,5,355,13,Champions,0,Low-Value
13142,19,1,307.09,4,1,2,412,7,Loyal,0,Low-Value
13144,333,1,110.95,1,1,2,112,4,At Risk,2,Churned
13145,40,5,614.77,4,4,3,443,11,Champions,0,Low-Value
13146,26,1,228.91,4,1,2,412,7,Loyal,0,Low-Value
13147,10,4,712.8,5,4,3,543,12,Champions,0,Low-Value
13148,29,17,3348.48,4,5,5,455,14,Champions,0,Low-Value
13149,14,4,1676.06,5,4,4,544,13,Champions,0,Low-Value
13151,203,2,1250.37,2,3,4,234,9,Champions,2,Churned
13153,6,1,486.22,5,1,3,513,9,Champions,0,Low-Value
13154,144,1,-611.86,2,1,1,211,4,At Risk,0,Low-Value
13155,33,4,971.76,4,4,4,444,12,Champions,0,Low-Value
13157,49,5,1721.57,3,4,4,344,11,Champions,0,Low-Value
13158,95,4,1201.06,3,4,4,344,11,Champions,0,Low-Value
13159,9,5,1379.75,5,4,4,544,13,Champions,0,Low-Value
13160,22,1,91.8,4,1,1,411,6,Potential,0,Low-Value
13161,313,1,112.75,1,1,2,112,4,At Risk,2,Churned
13162,122,5,1644.99,2,4,4,244,10,Champions,0,Low-Value
13165,46,2,1021.48,3,3,4,334,10,Champions,0,Low-Value
13166,282,2,414.7,1,3,3,133,7,Loyal,2,Churned
13167,19,4,791.33,4,4,3,443,11,Champions,0,Low-Value
13168,36,5,1310.14,4,4,4,444,12,Champions,0,Low-Value
13169,64,2,712.88,3,3,3,333,9,Champions,0,Low-Value
13170,27,1,116.01,4,1,2,412,7,Loyal,0,Low-Value
13171,8,5,426.81,5,4,3,543,12,Champions,0,Low-Value
13173,4,2,353.65,5,3,3,533,11,Champions,0,Low-Value
13174,16,3,2817.03,5,4,5,545,14,Champions,0,Low-Value
13176,46,1,492.84,3,1,3,313,7,Loyal,0,Low-Value
13177,65,1,282.45,3,1,2,312,6,Potential,0,Low-Value
13178,26,11,5725.47,4,5,5,455,14,Champions,0,Low-Value
13182,45,1,121.18,3,1,2,312,6,Potential,0,Low-Value
13183,8,9,3957.78,5,5,5,555,15,Champions,0,Low-Value
13184,15,12,1648.79,5,5,4,554,14,Champions,0,Low-Value
13185,268,1,71.4,1,1,1,111,3,At Risk,2,Churned
13186,40,5,1539.69,4,4,4,444,12,Champions,0,Low-Value
13187,337,1,236.02,1,1,2,112,4,At Risk,2,Churned
13188,11,1,114.6,5,1,2,512,8,Loyal,0,Low-Value
13189,19,2,260.68,4,3,2,432,9,Champions,0,Low-Value
13192,95,2,911.94,3,3,4,334,10,Champions,0,Low-Value
13193,61,1,117.88,3,1,2,312,6,Potential,0,Low-Value
13194,136,1,60.7,2,1,1,211,4,At Risk,0,Low-Value
13196,11,4,1797.78,5,4,4,544,13,Champions,0,Low-Value
13198,10,8,3384.09,5,5,5,555,15,Champions,0,Low-Value
13199,4,39,9803.96,5,5,5,555,15,Champions,3,Promising
13200,19,4,870.09,4,4,4,444,12,Champions,0,Low-Value
13203,10,4,869.46,5,4,4,544,13,Champions,0,Low-Value
13207,15,2,250.26,5,3,2,532,10,Champions,0,Low-Value
13208,59,7,1205.9,3,5,4,354,12,Champions,0,Low-Value
13209,30,11,5820.16,4,5,5,455,14,Champions,0,Low-Value
13210,94,1,353.48,3,1,3,313,7,Loyal,0,Low-Value
13211,10,3,1197.42,5,4,4,544,13,Champions,0,Low-Value
13212,9,4,780.58,5,4,3,543,12,Champions,0,Low-Value
13213,57,6,1518.43,3,5,4,354,12,Champions,0,Low-Value
13216,268,1,333.74,1,1,2,112,4,At Risk,2,Churned
13217,122,5,133.62,2,4,2,242,8,Loyal,0,Low-Value
13218,127,1,62.64,2,1,1,211,4,At Risk,0,Low-Value
13220,78,4,819.29,3,4,4,344,11,Champions,0,Low-Value
13221,240,2,847.41,1,3,4,134,8,Loyal,2,Churned
13223,200,2,163.2,2,3,2,232,7,Loyal,2,Churned
13224,60,3,2150.85,3,4,5,345,12,Champions,0,Low-Value
13225,3,8,6083.04,5,5,5,555,15,Champions,0,Low-Value
13226,273,1,108.21,1,1,2,112,4,At Risk,2,Churned
13227,202,1,257.7,2,1,2,212,5,Potential,2,Churned
13228,81,1,358,3,1,3,313,7,Loyal,0,Low-Value
13229,226,1,160.95,1,1,2,112,4,At Risk,2,Churned
13230,4,15,2763.41,5,5,5,555,15,Champions,0,Low-Value
13232,13,7,1357.6,5,5,4,554,14,Champions,0,Low-Value
13233,74,2,605.12,3,3,3,333,9,Champions,0,Low-Value
13235,212,2,101.17,2,3,1,231,6,Potential,2,Churned
13236,25,3,727.27,4,4,3,443,11,Champions,0,Low-Value
13238,11,5,680.83,5,4,3,543,12,Champions,0,Low-Value
13239,262,1,329.56,1,1,2,112,4,At Risk,2,Churned
13240,96,4,663.65,3,4,3,343,10,Champions,0,Low-Value
13242,112,3,270.4,2,4,2,242,8,Loyal,0,Low-Value
13243,203,1,600.07,2,1,3,213,6,Potential,2,Churned
13244,93,1,121.74,3,1,2,312,6,Potential,0,Low-Value
13245,51,1,430.5,3,1,3,313,7,Loyal,0,Low-Value
13246,18,7,1922.1,4,5,5,455,14,Champions,0,Low-Value
13247,18,4,501.12,4,4,3,443,11,Champions,0,Low-Value
13248,125,2,465.68,2,3,3,233,8,Loyal,0,Low-Value
13249,92,3,711.41,3,4,3,343,10,Champions,0,Low-Value
13253,157,2,1030.4,2,3,4,234,9,Champions,2,Churned
13255,4,3,390.66,5,4,3,543,12,Champions,0,Low-Value
13256,14,1,0,5,1,1,511,7,Loyal,0,Low-Value
13258,12,3,698.58,5,4,3,543,12,Champions,0,Low-Value
13259,62,1,292.32,3,1,2,312,6,Potential,0,Low-Value
13260,61,1,557.62,3,1,3,313,7,Loyal,0,Low-Value
13261,269,2,944.1,1,3,4,134,8,Loyal,2,Churned
13262,263,1,200.29,1,1,2,112,4,At Risk,2,Churned
13263,1,35,7454.07,5,5,5,555,15,Champions,3,Promising
13265,53,5,2107.66,3,4,5,345,12,Champions,0,Low-Value
13266,11,19,3717.67,5,5,5,555,15,Champions,3,Promising
13267,3,27,4404.44,5,5,5,555,15,Champions,3,Promising
13268,18,15,3167.64,4,5,5,455,14,Champions,0,Low-Value
13269,1,17,5315.92,5,5,5,555,15,Champions,3,Promising
13270,366,1,590,1,1,3,113,5,Potential,2,Churned
13271,37,2,178.26,4,3,2,432,9,Champions,0,Low-Value
13272,31,2,276.56,4,3,2,432,9,Champions,0,Low-Value
13273,113,1,138.98,2,1,2,212,5,Potential,0,Low-Value
13276,64,2,590.93,3,3,3,333,9,Champions,0,Low-Value
13277,16,4,258.4,5,4,2,542,11,Champions,0,Low-Value
13278,41,1,542.73,4,1,3,413,8,Loyal,0,Low-Value
13279,64,2,126.3,3,3,2,332,8,Loyal,0,Low-Value
13280,122,3,814.86,2,4,4,244,10,Champions,0,Low-Value
13282,18,6,1047.84,4,5,4,454,13,Champions,0,Low-Value
13283,60,2,93.66,3,3,1,331,7,Loyal,0,Low-Value
13284,323,2,196.15,1,3,2,132,6,Potential,2,Churned
13285,23,4,2709.12,4,4,5,445,13,Champions,0,Low-Value
13291,156,1,361.11,2,1,3,213,6,Potential,2,Churned
13292,39,2,578.94,4,3,3,433,10,Champions,0,Low-Value
13294,190,2,873.74,2,3,4,234,9,Champions,2,Churned
13295,360,2,197.95,1,3,2,132,6,Potential,2,Churned
13296,137,1,87.4,2,1,1,211,4,At Risk,0,Low-Value
13297,8,4,2089.85,5,4,5,545,14,Champions,0,Low-Value
13298,1,1,360,5,1,3,513,9,Champions,0,Low-Value
13299,268,1,142.5,1,1,2,112,4,At Risk,2,Churned
13300,165,2,365.29,2,3,3,233,8,Loyal,2,Churned
13301,104,4,618.09,2,4,3,243,9,Champions,0,Low-Value
13302,155,1,63.75,2,1,1,211,4,At Risk,2,Churned
13304,351,1,300.42,1,1,2,112,4,At Risk,2,Churned
13305,4,10,2000.86,5,5,5,555,15,Champions,0,Low-Value
13307,120,1,15,2,1,1,211,4,At Risk,0,Low-Value
13308,23,4,1367.61,4,4,4,444,12,Champions,0,Low-Value
13309,7,5,1456.79,5,4,4,544,13,Champions,0,Low-Value
13310,9,6,1083.63,5,5,4,554,14,Champions,0,Low-Value
13311,4,2,598.57,5,3,3,533,11,Champions,0,Low-Value
13313,22,5,1555.32,4,4,4,444,12,Champions,0,Low-Value
13314,2,4,578.66,5,4,3,543,12,Champions,0,Low-Value
13316,37,5,5815.49,4,4,5,445,13,Champions,0,Low-Value
13317,64,9,2140.07,3,5,5,355,13,Champions,0,Low-Value
13318,1,3,640.76,5,4,3,543,12,Champions,0,Low-Value
13319,5,36,10664.34,5,5,5,555,15,Champions,3,Promising
13320,70,6,1491.7,3,5,4,354,12,Champions,0,Low-Value
13321,72,2,567.36,3,3,3,333,9,Champions,0,Low-Value
13322,17,1,199.48,5,1,2,512,8,Loyal,0,Low-Value
13323,3,5,787.85,5,4,3,543,12,Champions,0,Low-Value
13324,32,12,7072.8,4,5,5,455,14,Champions,0,Low-Value
13325,82,1,675.3,3,1,3,313,7,Loyal,0,Low-Value
13327,39,9,3617.57,4,5,5,455,14,Champions,0,Low-Value
13328,316,1,1308.48,1,1,4,114,6,Potential,2,Churned
13329,32,4,740.4,4,4,3,443,11,Champions,0,Low-Value
13330,93,3,1140.93,3,4,4,344,11,Champions,0,Low-Value
13332,14,1,350.9,5,1,3,513,9,Champions,0,Low-Value
13334,82,3,3536.82,3,4,5,345,12,Champions,0,Low-Value
13336,77,1,795.12,3,1,3,313,7,Loyal,0,Low-Value
13338,154,3,431.82,2,4,3,243,9,Champions,2,Churned
13339,201,1,860.12,2,1,4,214,7,Loyal,2,Churned
13340,45,7,10736.48,3,5,5,355,13,Champions,0,Low-Value
13341,261,1,775.85,1,1,3,113,5,Potential,2,Churned
13343,173,2,303.93,2,3,2,232,7,Loyal,2,Churned
13344,68,3,2543.72,3,4,5,345,12,Champions,0,Low-Value
13345,277,2,377.6,1,3,3,133,7,Loyal,2,Churned
13347,70,1,341.36,3,1,2,312,6,Potential,0,Low-Value
13348,64,1,233.76,3,1,2,312,6,Potential,0,Low-Value
13349,11,1,247.32,5,1,2,512,8,Loyal,0,Low-Value
13350,16,3,910.72,5,4,4,544,13,Champions,0,Low-Value
13351,66,1,373.94,3,1,3,313,7,Loyal,0,Low-Value
13352,8,2,389.28,5,3,3,533,11,Champions,0,Low-Value
13354,71,1,743.53,3,1,3,313,7,Loyal,0,Low-Value
13355,122,1,674.7,2,1,3,213,6,Potential,0,Low-Value
13356,80,1,768.24,3,1,3,313,7,Loyal,0,Low-Value
13357,257,1,609.95,1,1,3,113,5,Potential,2,Churned
13358,269,1,439.03,1,1,3,113,5,Potential,2,Churned
13359,59,2,431.26,3,3,3,333,9,Champions,0,Low-Value
13362,3,5,3085.49,5,4,5,545,14,Champions,0,Low-Value
13363,18,2,992.5,4,3,4,434,11,Champions,0,Low-Value
13364,67,2,1.78E-15,3,3,1,331,7,Loyal,0,Low-Value
13365,9,3,2191.22,5,4,5,545,14,Champions,0,Low-Value
13366,50,1,56.16,3,1,1,311,5,Potential,0,Low-Value
13368,257,2,623.4,1,3,3,133,7,Loyal,2,Churned
13369,354,2,263.75,1,3,2,132,6,Potential,2,Churned
13370,366,2,721.32,1,3,3,133,7,Loyal,2,Churned
13372,90,1,378.64,3,1,3,313,7,Loyal,0,Low-Value
13373,61,3,3312.25,3,4,5,345,12,Champions,0,Low-Value
13375,81,2,772.9,3,3,3,333,9,Champions,0,Low-Value
13376,99,3,1019.76,3,4,4,344,11,Champions,0,Low-Value
13379,26,3,572.56,4,4,3,443,11,Champions,0,Low-Value
13381,21,7,3626.81,4,5,5,455,14,Champions,0,Low-Value
13382,281,1,222.99,1,1,2,112,4,At Risk,2,Churned
13384,31,9,4122.28,4,5,5,455,14,Champions,0,Low-Value
13385,330,1,534.57,1,1,3,113,5,Potential,2,Churned
13388,121,3,627.15,2,4,3,243,9,Champions,0,Low-Value
13389,11,3,797.96,5,4,3,543,12,Champions,0,Low-Value
13390,75,1,544.08,3,1,3,313,7,Loyal,0,Low-Value
13391,204,1,59.8,2,1,1,211,4,At Risk,2,Churned
13394,2,10,2312.8,5,5,5,555,15,Champions,0,Low-Value
13395,185,1,307.72,2,1,2,212,5,Potential,2,Churned
13396,22,4,1325.29,4,4,4,444,12,Champions,0,Low-Value
13397,73,6,1539.18,3,5,4,354,12,Champions,0,Low-Value
13398,192,1,457.34,2,1,3,213,6,Potential,2,Churned
13402,127,2,621.23,2,3,3,233,8,Loyal,0,Low-Value
13403,18,1,75,4,1,1,411,6,Potential,0,Low-Value
13404,1,2,252.49,5,3,2,532,10,Champions,0,Low-Value
13405,74,3,572.451,3,4,3,343,10,Champions,0,Low-Value
13408,2,81,27487.41,5,5,5,555,15,Champions,3,Promising
13410,9,7,988.91,5,5,4,554,14,Champions,0,Low-Value
13411,107,1,213.55,2,1,2,212,5,Potential,0,Low-Value
13414,134,3,1390.5,2,4,4,244,10,Champions,0,Low-Value
13416,44,2,712.5,4,3,3,433,10,Champions,0,Low-Value
13417,5,2,640.83,5,3,3,533,11,Champions,0,Low-Value
13418,12,23,5845.44,5,5,5,555,15,Champions,3,Promising
13419,64,1,221.06,3,1,2,312,6,Potential,0,Low-Value
13420,135,4,140.35,2,4,2,242,8,Loyal,0,Low-Value
13421,40,3,1848.98,4,4,4,444,12,Champions,0,Low-Value
13422,51,2,2601.55,3,3,5,335,11,Champions,0,Low-Value
13425,108,3,1624.21,2,4,4,244,10,Champions,0,Low-Value
13426,1,12,3550.7,5,5,5,555,15,Champions,0,Low-Value
13427,19,3,582.6,4,4,3,443,11,Champions,0,Low-Value
13428,10,1,218.47,5,1,2,512,8,Loyal,0,Low-Value
13429,11,4,1006.8,5,4,4,544,13,Champions,0,Low-Value
13430,19,4,648.69,4,4,3,443,11,Champions,0,Low-Value
13431,67,2,1269.1,3,3,4,334,10,Champions,0,Low-Value
13434,74,2,534.24,3,3,3,333,9,Champions,0,Low-Value
13435,5,9,3794.49,5,5,5,555,15,Champions,0,Low-Value
13436,2,1,196.89,5,1,2,512,8,Loyal,0,Low-Value
13437,14,7,3408.06,5,5,5,555,15,Champions,0,Low-Value
13439,255,1,283.71,1,1,2,112,4,At Risk,2,Churned
13441,92,1,296.64,3,1,2,312,6,Potential,0,Low-Value
13447,23,4,1104.23,4,4,4,444,12,Champions,0,Low-Value
13448,17,10,3465.67,5,5,5,555,15,Champions,0,Low-Value
13449,24,1,291.88,4,1,2,412,7,Loyal,0,Low-Value
13450,27,6,2043.72,4,5,5,455,14,Champions,0,Low-Value
13451,26,6,2916.45,4,5,5,455,14,Champions,0,Low-Value
13452,259,2,590,1,3,3,133,7,Loyal,2,Churned
13453,166,2,356.98,2,3,3,233,8,Loyal,2,Churned
13455,25,4,1007.35,4,4,4,444,12,Champions,0,Low-Value
13456,18,7,1737.82,4,5,4,454,13,Champions,0,Low-Value
13458,7,22,9537.92,5,5,5,555,15,Champions,3,Promising
13460,29,2,183.44,4,3,2,432,9,Champions,0,Low-Value
13461,39,3,1445,4,4,4,444,12,Champions,0,Low-Value
13462,183,2,143.25,2,3,2,232,7,Loyal,2,Churned
